CustomerID,CompanyName,Industry,Country,City,EmployeeCount,SignupDate,AcquisitionChannel,TotalMRR,Seats,Plan,Status,Logins,SessionMinutes,Tickets,Satisfaction,TenureMonths,RevenuePerSeat,TicketsPerMonth,Outlier
C1265,Aditya Reddy Solutions,Retail,Uk,London,3000.0,2023-10-23,Events,294.52,7.0,Growth,Active,4.2,247.05333333333334,4.0,3.25,35.36666666666667,42.074285714285715,0.11310084825636192,False
C1266,Arun Nair Systems,Education,Uae,Abu Dhabi,80.0,2023-07-04,Paid Ads,342.28,10.0,Growth,Active,17.5,260.7388888888889,3.0,7.0,39.06666666666667,34.227999999999994,0.07679180887372013,False
C1267,Nikita Rao Industries,Retail,India,Hyderabad,150.0,2023-11-09,Organic Search,2098.6,6.0,Enterprise,Churned,6.5,98.16666666666667,5.0,5.6,34.8,349.76666666666665,0.14367816091954025,True
C1268,Deepak Patel Industries,Healthcare,India,Delhi,1200.0,2023-08-21,Organic Search,80.36,9.0,Starter,Active,14.588235294117647,294.8294117647059,1.0,9.0,37.46666666666667,8.928888888888888,0.02669039145907473,False
C1269,Aadhya Patel Solutions,Healthcare,India,Pune,80.0,2024-01-16,Organic Search,294.52,7.0,Growth,Churned,7.0,192.57500000000002,4.0,4.0,32.53333333333333,42.074285714285715,0.12295081967213116,False
C1270,Farhan Menon Group,Logistics,India,Mumbai,150.0,2024-06-22,Partner,294.52,7.0,Growth,Active,16.285714285714285,253.08571428571426,3.0,4.333333333333333,27.266666666666666,42.074285714285715,0.11002444987775062,False
C1271,Myra Gupta Industries,Retail,India,Bengaluru,400.0,2024-12-11,Paid Ads,294.52,7.0,Growth,Active,18.0,424.2,1.0,6.0,21.533333333333335,42.074285714285715,0.04643962848297213,False
C1272,Pooja Joshi Industries,Finance,Uk,London,80.0,2024-04-25,Paid Ads,2218.52,7.0,Enterprise,Active,4.222222222222222,280.3888888888889,5.0,4.8,29.2,316.93142857142857,0.17123287671232876,True
C1273,Ananya Menon Systems,Manufacturing,India,Delhi,150.0,2023-03-25,Partner,818.36,9.0,Business,Active,7.954545454545454,255.85,2.0,4.5,42.43333333333333,90.92888888888889,0.047132757266300083,False
C1274,Aadhya Khan Systems,Finance,Uae,Abu Dhabi,80.0,2024-10-06,Events,342.28,10.0,Growth,Churned,10.333333333333334,212.80000000000004,2.0,2.0,23.733333333333334,34.227999999999994,0.08426966292134831,False
C1275,Nikita Verma Technologies,Logistics,Uae,Abu Dhabi,35.0,2023-09-06,Paid Ads,1499.0,1.0,Enterprise,Churned,10.692307692307692,190.41538461538462,2.0,7.0,36.93333333333333,1499.0,0.05415162454873647,False
C1276,Myra Reddy Industries,Logistics,Singapore,Singapore,1200.0,2024-06-23,,246.76,4.0,Growth,Churned,11.0,196.12,4.0,7.0,27.233333333333334,61.69,0.14687882496940025,False
C1277,Kiara Gupta Industries,Logistics,Uae,Dubai,3000.0,2023-01-19,Paid Ads,294.52,8.0,Growth,Churned,4.684210526315789,176.0578947368421,3.0,5.666666666666667,44.6,36.815,0.06726457399103139,False
C1278,Meera Sharma Industries,Media,Uk,London,35.0,2024-02-14,Paid Ads,72.52,7.0,Starter,Churned,2.727272727272727,173.9090909090909,6.0,8.0,31.566666666666666,10.36,0.1900739176346357,False
C1279,Divya Verma Solutions,Finance,India,Pune,400.0,2024-06-19,Events,80.36,9.0,Starter,Churned,4.142857142857143,167.5142857142857,3.0,5.333333333333333,27.366666666666667,8.928888888888888,0.10962241169305724,False
C1280,Aman Patel Systems,Healthcare,Singapore,Singapore,80.0,2024-04-06,Organic Search,278.6,6.0,Growth,Active,17.77777777777778,222.34444444444443,7.0,5.0,29.833333333333332,46.43333333333334,0.2346368715083799,False
C1281,Farhan Das Group,Finance,India,Mumbai,12.0,2024-05-17,Partner,2098.6,6.0,Enterprise,Churned,2.125,173.075,2.0,3.0,28.466666666666665,349.76666666666665,0.07025761124121781,True
C1282,Nikita Menon Solutions,Healthcare,Usa,Boston,12.0,2024-12-03,Partner,1978.68,5.0,Enterprise,Active,11.0,297.4,5.0,5.0,21.8,395.736,0.2293577981651376,True
C1283,Kiara Nair Industries,Healthcare,Uae,Dubai,12.0,2023-04-03,Paid Ads,84.28,10.0,Starter,Active,5.190476190476191,246.93333333333334,1.0,3.0,42.13333333333333,8.428,0.023734177215189875,False
C1284,Zoya Das Group,Retail,India,Pune,400.0,2024-12-27,Organic Search,1978.68,5.0,Enterprise,Active,23.0,301.8,3.0,4.333333333333333,21.0,395.736,0.14285714285714285,True
C1285,Isha Verma Solutions,Healthcare,Uk,Manchester,400.0,2023-05-19,Partner,778.44,8.0,Business,Active,2.2,263.385,2.0,5.5,40.6,97.305,0.04926108374384236,False
C1286,Krishna Khan Solutions,Media,Uk,Manchester,150.0,2023-10-27,Referral,326.36,9.0,Growth,Active,7.2,298.0933333333333,1.0,7.0,35.233333333333334,36.26222222222222,0.028382213812677387,False
C1287,Farhan Nair Industries,Education,Uk,Manchester,35.0,2023-09-09,Organic Search,230.84,3.0,Growth,Churned,2.3333333333333335,145.67999999999998,4.0,4.25,36.833333333333336,76.94666666666667,0.10859728506787329,False
C1288,Kiara Das Labs,Retail,India,Bengaluru,400.0,2024-09-09,Organic Search,1618.92,2.0,Enterprise,Active,16.25,310.475,1.0,9.0,24.633333333333333,809.46,0.04059539918809202,False
C1289,Karthik Patel Systems,Healthcare,India,Delhi,1200.0,2023-02-13,Events,262.68,5.0,Growth,Active,4.304347826086956,255.58260869565217,2.0,5.0,43.766666666666666,52.536,0.0456968773800457,False
C1290,Riya Singh Systems,Manufacturing,Uae,Dubai,1200.0,2023-05-09,Referral,2578.28,10.0,Enterprise,Paused,21.45,265.625,4.0,7.25,40.93333333333333,257.82800000000003,0.09771986970684039,True
C1291,Diya Rao Systems,Retail,Usa,Seattle,80.0,2024-11-30,Outbound,60.76,4.0,Starter,Active,19.0,279.85,4.0,7.75,21.9,15.19,0.18264840182648404,False
C1292,Divya Sharma Technologies,Healthcare,Uae,Dubai,3000.0,2024-06-08,Paid Ads,262.68,5.0,Growth,Active,21.142857142857142,248.94285714285712,4.0,5.25,27.733333333333334,52.536,0.14423076923076922,False
C1293,Tara Joshi Systems,Education,Usa,Boston,80.0,2024-06-01,Paid Ads,278.6,6.0,Growth,Active,3.7142857142857144,232.58571428571432,6.0,6.0,27.966666666666665,46.43333333333334,0.21454112038140644,False
C1294,Meera Singh Group,Education,India,Chennai,12.0,2023-07-24,Organic Search,358.2,11.0,Growth,Churned,6.75,119.2625,4.0,6.0,38.4,32.56363636363636,0.10416666666666667,False
C1295,Aman Joshi Group,Logistics,India,Bengaluru,80.0,2024-05-05,Outbound,278.6,6.0,Growth,Active,4.25,247.4375,,,28.866666666666667,46.43333333333334,,False
C1296,Saanvi Khan Group,Healthcare,India,Hyderabad,12.0,2023-02-12,Partner,658.68,5.0,Business,Active,11.73913043478261,240.5782608695652,4.0,7.25,43.8,131.736,0.09132420091324202,False
C1297,Naveen Sharma Technologies,Manufacturing,India,Bengaluru,1200.0,2023-09-16,Partner,698.6,6.0,Business,Active,15.5625,243.3,5.0,5.6,36.6,116.43333333333334,0.13661202185792348,False
C1298,Riya Menon Systems,Media,Singapore,Singapore,35.0,2023-04-14,Paid Ads,56.84,3.0,Starter,Active,4.095238095238095,274.93809523809523,4.0,6.5,41.766666666666666,18.94666666666667,0.09577015163607343,False
C1299,Rahul Iyer Group,Healthcare,Uk,London,12.0,2023-08-23,Paid Ads,374.12,12.0,Growth,Active,5.294117647058823,238.30588235294115,2.0,6.0,37.4,31.176666666666666,0.053475935828877004,False
C1300,Krishna Sharma Solutions,Retail,India,Hyderabad,150.0,2023-06-19,Paid Ads,278.6,6.0,Growth,Active,20.0,256.1157894736842,3.0,6.666666666666667,39.56666666666667,46.43333333333334,0.07582139848357203,False
C1301,Sanjay Verma Industries,Logistics,Uk,London,80.0,2023-02-23,Organic Search,230.84,3.0,Growth,Churned,2.2,162.46,2.0,7.5,43.43333333333333,76.94666666666667,0.046047582501918656,False
C1302,Ishaan Singh Industries,Logistics,Singapore,Singapore,150.0,2024-05-13,Organic Search,778.44,8.0,Business,Churned,9.625,228.1875,3.0,4.333333333333333,28.6,97.305,0.1048951048951049,False
C1303,Farhan Khan Systems,Healthcare,India,Delhi,80.0,2023-08-15,Referral,72.52,7.0,Starter,Active,6.705882352941177,221.6764705882353,7.0,4.857142857142857,37.666666666666664,10.36,0.18584070796460178,False
C1304,Karthik Sharma Group,Finance,Uk,London,400.0,2023-10-18,Paid Ads,64.68,5.0,Starter,Active,4.466666666666667,260.32666666666665,4.0,3.5,35.53333333333333,12.936000000000002,0.11257035647279551,False
C1305,Ananya Reddy Solutions,Manufacturing,Uk,Manchester,400.0,2024-11-01,Organic Search,262.68,7.0,Growth,Churned,1.5,226.45,5.0,4.4,22.866666666666667,37.52571428571429,0.21865889212827988,False
C1306,Ananya Nair Systems,Media,India,Pune,80.0,2024-06-24,Partner,72.52,7.0,Starter,Active,8.285714285714286,259.95714285714286,3.0,7.0,27.2,10.36,0.11029411764705882,False
C1307,Rahul Reddy Technologies,Media,India,Delhi,35.0,2023-09-03,Partner,278.6,6.0,Growth,Active,19.875,224.73125,4.0,6.5,37.03333333333333,46.43333333333334,0.10801080108010802,False
C1308,Naveen Gupta Labs,Unknown,Uk,Manchester,35.0,2024-07-25,Paid Ads,2458.36,9.0,Enterprise,Active,3.3333333333333335,316.65000000000003,1.0,6.0,26.166666666666668,273.1511111111111,0.03821656050955414,True
C1309,Diya Gupta Labs,Education,Singapore,Singapore,35.0,2023-02-06,Partner,80.36,9.0,Starter,Active,7.956521739130435,270.4086956521739,3.0,7.333333333333333,44.0,8.928888888888888,0.06818181818181818,False
C1310,Riya Das Technologies,Logistics,Uk,Manchester,3000.0,2024-08-25,Partner,778.44,8.0,Business,Active,9.0,252.06,3.0,4.666666666666667,25.133333333333333,97.305,0.1193633952254642,False
C1311,Kavya Rao Labs,Education,India,Chennai,80.0,2024-03-25,Partner,64.68,5.0,Starter,Churned,2.25,172.125,1.0,6.0,30.233333333333334,12.936000000000002,0.0330760749724366,False
C1312,Saanvi Bose Labs,Logistics,Singapore,Singapore,150.0,2023-12-05,Outbound,326.36,9.0,Growth,Active,4.6923076923076925,311.6461538461539,5.0,5.2,33.93333333333333,36.26222222222222,0.14734774066797643,False
C1313,Krishna Joshi Solutions,Manufacturing,Uk,Manchester,80.0,2023-06-30,Partner,1978.68,5.0,Enterprise,Active,16.57894736842105,266.9842105263158,9.0,6.0,39.2,395.736,0.22959183673469385,True
C1314,Isha Joshi Industries,Healthcare,Uk,London,150.0,2023-01-05,Paid Ads,310.44,8.0,Growth,Active,13.666666666666666,263.85833333333335,2.0,6.0,45.06666666666667,38.805,0.04437869822485207,False
C1315,Arjun Das Solutions,Manufacturing,India,Pune,35.0,2024-07-13,Organic Search,52.92,2.0,Starter,Paused,15.333333333333334,275.48333333333335,1.0,6.0,26.566666666666666,26.46,0.037641154328732745,False
C1316,Deepak Reddy Group,Education,India,Pune,80.0,2023-08-28,Events,342.28,10.0,Growth,Active,3.2941176470588234,250.04117647058823,2.0,4.5,37.233333333333334,34.227999999999994,0.05371530886302596,False
C1317,Divya Patel Systems,Retail,India,Mumbai,80.0,2024-08-17,Outbound,326.36,9.0,Growth,Active,5.8,243.95999999999998,4.0,4.75,25.4,36.26222222222222,0.15748031496062992,False
C1318,Vihaan Sharma Labs,Media,India,Mumbai,35.0,2023-09-28,Paid Ads,64.68,5.0,Starter,Active,8.125,256.3,2.0,6.0,36.2,12.936000000000002,0.055248618784530384,False
C1319,Divya Bose Group,Finance,India,Delhi,35.0,2024-08-05,Organic Search,294.52,6.0,Growth,Active,11.8,224.4,4.0,5.5,25.8,49.086666666666666,0.15503875968992248,False
C1320,Vihaan Nair Labs,Retail,India,Pune,1200.0,2024-05-16,Paid Ads,326.36,9.0,Growth,Churned,13.5,129.6625,1.0,3.0,28.5,36.26222222222222,0.03508771929824561,False
C1321,Nikita Sharma Group,Logistics,Uk,London,1200.0,2024-08-03,Paid Ads,68.6,6.0,Starter,Active,11.6,256.34000000000003,5.0,4.6,25.866666666666667,11.433333333333332,0.19329896907216496,False
C1322,Arjun Khan Systems,Finance,India,Hyderabad,400.0,2023-09-12,Events,294.52,7.0,Growth,Active,11.6875,222.25,5.0,5.8,36.733333333333334,42.074285714285715,0.13611615245009073,False
C1323,Pooja Verma Labs,Manufacturing,Singapore,Singapore,12.0,2023-10-30,Paid Ads,68.6,6.0,Starter,Active,7.933333333333334,258.97999999999996,4.0,7.0,35.13333333333333,11.433333333333332,0.11385199240986718,False
C1324,Karthik Reddy Technologies,Media,India,Bengaluru,400.0,2023-02-10,Referral,2458.36,9.0,Enterprise,Active,20.17391304347826,266.83478260869566,4.0,4.75,43.86666666666667,273.1511111111111,0.0911854103343465,True
C1325,Ishaan Reddy Group,Healthcare,Uk,London,3000.0,2023-05-09,Paid Ads,2338.44,8.0,Enterprise,Active,4.55,268.61,4.0,5.0,40.93333333333333,292.305,0.09771986970684039,True
C1326,Naveen Sharma Labs,Manufacturing,Uk,Manchester,80.0,2023-03-26,Organic Search,76.44,8.0,Starter,Active,17.045454545454547,257.0772727272727,1.0,4.0,42.4,9.555,0.02358490566037736,False
C1327,Nikita Menon Group,Media,India,Chennai,1200.0,2023-01-09,Organic Search,2098.6,6.0,Enterprise,Active,11.708333333333334,287.8125,5.0,5.4,44.93333333333333,349.76666666666665,0.1112759643916914,True
C1328,Karthik Nair Labs,Media,Usa,Austin,12.0,2023-05-26,Paid Ads,342.28,10.0,Growth,Churned,9.583333333333334,188.025,4.0,3.75,40.36666666666667,34.227999999999994,0.0990916597853014,False
C1329,Kavya Das Group,Finance,India,Mumbai,400.0,2024-06-11,Referral,76.44,8.0,Starter,Active,3.2857142857142856,195.20000000000002,3.0,4.333333333333333,27.633333333333333,9.555,0.10856453558504223,False
C1330,Ananya Sharma Group,Finance,Usa,Austin,12.0,2023-05-14,Outbound,538.92,2.0,Business,Active,3.05,262.085,1.0,3.0,40.766666666666666,269.46,0.024529844644317254,False
C1331,Krishna Bose Industries,Finance,Uae,Abu Dhabi,150.0,2023-08-24,Events,310.44,8.0,Growth,Churned,9.529411764705882,164.63529411764705,2.0,5.5,37.36666666666667,38.805,0.05352363960749331,False
C1332,Diya Singh Labs,Finance,India,Chennai,35.0,2024-11-11,Events,618.76,4.0,Business,Active,23.5,322.54999999999995,1.0,3.0,22.533333333333335,154.69,0.04437869822485207,False
C1333,Aditya Nair Systems,Healthcare,Uk,London,12.0,2023-05-18,Referral,278.6,6.0,Growth,Churned,11.142857142857142,151.21428571428572,5.0,4.4,40.63333333333333,46.43333333333334,0.12305168170631665,False
C1334,Sai Menon Group,Manufacturing,India,Hyderabad,12.0,2025-01-02,Partner,1978.68,5.0,Enterprise,Active,,,1.0,1.0,20.8,395.736,0.04807692307692307,True
C1335,Karthik Rao Systems,Logistics,India,Chennai,1200.0,2023-08-16,Organic Search,778.44,8.0,Business,Active,21.823529411764707,227.86470588235292,4.0,4.75,37.63333333333333,97.305,0.10628875110717449,False
C1336,Sai Reddy Industries,Education,Uae,Abu Dhabi,150.0,2023-06-03,Partner,658.68,5.0,Business,Active,7.105263157894737,249.79999999999998,1.0,2.0,40.1,131.736,0.024937655860349125,False
C1337,Rohan Patel Systems,Finance,Usa,Seattle,400.0,2024-01-16,Organic Search,230.84,3.0,Growth,Churned,2.0,198.13333333333333,,,32.53333333333333,76.94666666666667,,False
C1338,Aadhya Singh Systems,Manufacturing,Usa,Austin,150.0,2023-04-20,Referral,342.28,10.0,Growth,Active,15.428571428571429,194.64285714285714,6.0,7.333333333333333,41.56666666666667,34.227999999999994,0.14434643143544507,False
C1339,Nikita Iyer Group,Education,Uae,Abu Dhabi,80.0,2023-02-23,Partner,278.6,6.0,Growth,Active,8.652173913043478,235.98695652173913,5.0,4.0,43.43333333333333,46.43333333333334,0.11511895625479664,False
C1340,Zoya Joshi Technologies,Healthcare,India,Mumbai,400.0,2024-03-06,Referral,88.2,11.0,Starter,Active,16.7,254.41,2.0,6.5,30.866666666666667,8.018181818181818,0.06479481641468682,False
C1341,Isha Singh Group,Healthcare,India,Delhi,150.0,2023-03-06,Paid Ads,2218.52,7.0,Enterprise,Active,15.590909090909092,263.82272727272726,4.0,5.5,43.06666666666667,316.93142857142857,0.09287925696594426,True
C1342,Divya Joshi Systems,Healthcare,India,Pune,12.0,2023-05-29,Referral,76.44,8.0,Starter,Active,6.65,259.65,4.0,6.5,40.266666666666666,9.555,0.09933774834437087,False
C1343,Isha Iyer Technologies,Manufacturing,Usa,Boston,80.0,2024-12-12,Referral,72.52,7.0,Starter,Active,6.0,216.6,,,21.5,10.36,,False
C1344,Naveen Verma Technologies,Finance,India,Pune,400.0,2023-08-31,Paid Ads,262.68,5.0,Growth,Active,19.235294117647058,244.58235294117645,2.0,8.0,37.13333333333333,52.536,0.05385996409335727,False
C1345,Rahul Gupta Group,Retail,Uae,Abu Dhabi,150.0,2024-02-03,Paid Ads,294.52,5.0,Enterprise,Active,23.636363636363637,264.60909090909087,2.0,7.5,31.933333333333334,58.903999999999996,0.06263048016701461,False
C1346,Krishna Sharma Group,Retail,Uae,Abu Dhabi,1200.0,2024-10-09,Partner,326.36,9.0,Growth,Active,18.666666666666668,216.66666666666666,6.0,6.0,23.633333333333333,36.26222222222222,0.2538787023977433,False
C1347,Deepak Khan Solutions,Manufacturing,India,Hyderabad,80.0,2023-11-03,Referral,72.52,7.0,Starter,Active,18.571428571428573,234.08571428571426,,,35.0,10.36,,False
C1348,Aditya Menon Labs,Healthcare,Usa,Boston,12.0,2023-11-16,Referral,618.76,4.0,Business,Active,6.5,229.7357142857143,3.0,5.666666666666667,34.56666666666667,154.69,0.08678881388621021,False
C1349,Krishna Joshi Systems,Finance,India,Chennai,80.0,2024-02-20,Referral,2458.36,9.0,Enterprise,Active,7.0,255.56363636363633,3.0,5.333333333333333,31.366666666666667,273.1511111111111,0.09564293304994687,True
C1350,Deepak Gupta Labs,Education,India,Hyderabad,400.0,2023-07-28,Referral,1978.68,5.0,Enterprise,Active,18.88888888888889,285.0444444444445,4.0,5.5,38.266666666666666,395.736,0.10452961672473868,True
C1351,Priya Gupta Systems,Retail,India,Pune,150.0,2023-04-17,Partner,76.44,8.0,Starter,Active,4.761904761904762,229.38095238095238,5.0,5.4,41.666666666666664,9.555,0.12000000000000001,False
C1352,Aditya Patel Industries,Manufacturing,India,Hyderabad,1200.0,2024-03-14,Organic Search,2578.28,10.0,Enterprise,Active,9.5,261.96999999999997,4.0,6.0,30.6,257.82800000000003,0.13071895424836602,True
C1353,Farhan Gupta Labs,Retail,Uae,Abu Dhabi,400.0,2025-01-05,Referral,68.6,6.0,Starter,Active,,,2.0,6.5,20.7,11.433333333333332,0.0966183574879227,False
C1354,Vivaan Reddy Group,Retail,India,Delhi,35.0,2023-01-07,Referral,99.96,14.0,Starter,Active,15.75,246.7458333333333,4.0,5.5,45.0,7.14,0.08888888888888889,False
C1355,Nikita Reddy Technologies,Finance,Uk,Manchester,400.0,2024-10-08,Paid Ads,294.52,11.0,Business,Churned,8.666666666666666,214.23333333333335,4.0,5.0,23.666666666666668,26.774545454545454,0.16901408450704225,False
C1356,Divya Joshi Industries,Retail,India,Pune,35.0,2024-02-20,Paid Ads,618.76,4.0,Business,Active,8.272727272727273,242.3272727272727,2.0,5.0,31.366666666666667,154.69,0.06376195536663125,False
C1357,Saanvi Menon Labs,Media,India,Mumbai,400.0,2023-01-20,Referral,262.68,5.0,Growth,Active,9.708333333333334,248.15833333333333,3.0,6.333333333333333,44.56666666666667,52.536,0.06731488406881077,False
C1358,Diya Das Systems,Logistics,India,Pune,3000.0,2023-07-20,Paid Ads,64.68,5.0,Starter,Churned,11.1875,155.23125,4.0,6.0,38.53333333333333,12.936000000000002,0.10380622837370243,False
C1359,Aman Rao Group,Finance,India,Chennai,400.0,2025-01-24,Outbound,658.68,5.0,Business,Active,,,3.0,6.666666666666667,20.066666666666666,131.736,0.14950166112956811,False
C1360,Deepak Gupta Group,Education,India,Pune,12.0,2024-08-04,Referral,60.76,4.0,Starter,Active,6.2,286.2,2.0,4.5,25.833333333333332,15.19,0.07741935483870968,False
C1361,Meera Khan Systems,Retail,Usa,Boston,35.0,2024-10-27,Partner,658.68,5.0,Business,Active,19.0,222.23333333333335,1.0,5.0,23.033333333333335,131.736,0.04341534008683068,False
C1362,Aditya Patel Solutions,Education,India,Mumbai,12.0,2023-03-31,Outbound,64.68,5.0,Starter,Active,12.363636363636363,263.8727272727273,6.0,3.3333333333333335,42.233333333333334,12.936000000000002,0.1420678768745067,False
C1363,Pooja Gupta Group,Logistics,India,Pune,35.0,2024-08-10,Events,310.44,8.0,Growth,Active,6.8,256.8,6.0,5.666666666666667,25.633333333333333,38.805,0.2340702210663199,False
C1364,Aarav Bose Labs,Manufacturing,India,Delhi,150.0,2023-12-01,Paid Ads,1978.68,5.0,Enterprise,Paused,12.23076923076923,229.8846153846154,4.0,4.5,34.06666666666667,395.736,0.11741682974559686,True
C1365,Diya Joshi Industries,Finance,India,Hyderabad,35.0,2024-06-26,Events,778.44,8.0,Business,Active,20.142857142857142,285.8,1.0,1.0,27.133333333333333,97.305,0.036855036855036855,False
C1366,Kavya Verma Labs,Education,India,Chennai,35.0,2024-06-05,Partner,278.6,6.0,Growth,Active,15.285714285714286,307.4857142857143,6.0,5.666666666666667,27.833333333333332,46.43333333333334,0.2155688622754491,False
C1367,Kiara Gupta Industries,Logistics,India,Delhi,400.0,2024-11-01,Paid Ads,76.44,8.0,Starter,Churned,15.0,197.2,4.0,5.25,22.866666666666667,9.555,0.1749271137026239,False
C1368,Priya Singh Solutions,Healthcare,India,Chennai,12.0,2024-09-09,Organic Search,52.92,2.0,Starter,Active,14.75,200.6,3.0,7.333333333333333,24.633333333333333,26.46,0.12178619756427606,False
C1369,Meera Reddy Industries,Retail,Usa,Seattle,80.0,2024-11-29,Referral,2098.6,6.0,Enterprise,Active,19.5,193.3,5.0,5.2,21.933333333333334,349.76666666666665,0.22796352583586627,True
C1370,Arun Joshi Group,Logistics,India,Pune,12.0,2023-11-03,Paid Ads,658.68,5.0,Business,Active,8.357142857142858,241.12142857142857,2.0,5.5,35.0,131.736,0.05714285714285714,False
C1371,Nikita Singh Technologies,Finance,India,Pune,400.0,2023-10-08,Organic Search,262.68,5.0,Growth,Active,14.2,226.94666666666666,4.0,6.5,35.86666666666667,52.536,0.11152416356877323,False
C1372,Isha Joshi Group,Retail,India,Hyderabad,150.0,2024-07-15,Outbound,294.52,7.0,Growth,Active,22.5,234.9,3.0,5.666666666666667,26.5,42.074285714285715,0.11320754716981132,False
C1373,Naveen Patel Group,Logistics,India,Pune,400.0,2023-09-20,Referral,60.76,4.0,Starter,Active,16.1875,224.725,1.0,5.0,36.46666666666667,15.19,0.027422303473491772,False
C1374,Ananya Joshi Industries,Finance,Usa,Seattle,80.0,2023-12-11,Events,778.44,8.0,Business,Active,14.0,218.56153846153848,3.0,6.333333333333333,33.733333333333334,97.305,0.08893280632411067,False
C1375,Tara Bose Group,Healthcare,Singapore,Singapore,3000.0,2023-03-30,Paid Ads,68.6,6.0,Starter,Active,2.9545454545454546,209.72727272727272,4.0,4.75,42.266666666666666,11.433333333333332,0.09463722397476342,False
C1376,Vivaan Khan Systems,Media,India,Delhi,400.0,2023-06-29,Partner,310.44,8.0,Growth,Active,20.526315789473685,235.3842105263158,1.0,7.0,39.233333333333334,38.805,0.025488530161427356,False
C1377,Zoya Bose Technologies,Logistics,Singapore,Singapore,35.0,2024-07-09,Organic Search,698.6,6.0,Business,Churned,10.166666666666666,153.08333333333334,5.0,6.2,26.7,116.43333333333334,0.18726591760299627,False
C1378,Sneha Reddy Solutions,Logistics,India,Bengaluru,80.0,2023-11-27,Outbound,383.20000000000005,12.0,Starter,Active,1.6428571428571428,151.92142857142858,4.0,3.0,34.2,31.933333333333337,0.11695906432748537,False
C1379,Pooja Rao Labs,Media,Uk,Manchester,1200.0,2024-02-09,Referral,60.76,4.0,Starter,Active,13.909090909090908,251.1,6.0,6.833333333333333,31.733333333333334,15.19,0.18907563025210083,False
C1380,Ishaan Reddy Labs,Media,Singapore,Singapore,80.0,2024-06-11,Partner,1618.92,2.0,Enterprise,Churned,14.0,148.82857142857142,4.0,6.25,27.633333333333333,809.46,0.14475271411338964,False
C1381,Diya Nair Systems,Media,Usa,Seattle,150.0,2023-05-27,Paid Ads,2218.52,7.0,Enterprise,Churned,6.1,176.98499999999999,3.0,6.666666666666667,40.333333333333336,316.93142857142857,0.0743801652892562,True
C1382,Sai Singh Systems,Logistics,India,Pune,400.0,2024-09-25,Outbound,68.6,6.0,Starter,Active,14.25,206.175,1.0,8.0,24.1,11.433333333333332,0.04149377593360996,False
C1383,Myra Patel Solutions,Logistics,Usa,Boston,12.0,2024-08-04,Partner,92.12,12.0,Starter,Active,3.0,239.28000000000003,6.0,5.833333333333333,25.833333333333332,7.676666666666667,0.23225806451612904,False
C1384,Arjun Joshi Technologies,Finance,India,Pune,1200.0,2024-08-26,Organic Search,2098.6,6.0,Enterprise,Active,12.2,291.04,3.0,7.0,25.1,349.76666666666665,0.1195219123505976,True
C1385,Vihaan Das Group,Logistics,India,Hyderabad,12.0,2024-11-14,Paid Ads,2218.52,7.0,Enterprise,Churned,1.5,77.94999999999999,5.0,5.2,22.433333333333334,316.93142857142857,0.22288261515601782,True
C1386,Naveen Singh Technologies,Media,Usa,Seattle,12.0,2023-01-21,Referral,72.52,7.0,Starter,Active,15.958333333333334,270.47499999999997,6.0,5.333333333333333,44.53333333333333,10.36,0.1347305389221557,False
C1387,Arun Nair Solutions,Finance,India,Chennai,35.0,2024-03-20,Outbound,310.44,8.0,Growth,Active,19.8,218.83,4.0,6.75,30.4,38.805,0.13157894736842105,False
C1388,Sai Bose Group,Retail,India,Mumbai,400.0,2023-06-08,Paid Ads,310.44,8.0,Growth,Active,10.789473684210526,236.1157894736842,1.0,3.0,39.93333333333333,38.805,0.025041736227045076,False
C1389,Meera Sharma Industries,Education,Uae,Dubai,400.0,2024-01-01,Outbound,738.52,7.0,Business,Active,11.416666666666666,206.64166666666665,2.0,3.5,33.03333333333333,105.50285714285714,0.06054490413723512,False
C1390,Rahul Reddy Labs,Retail,Uk,London,150.0,2024-03-01,Outbound,278.6,6.0,Growth,Churned,1.8,141.75,5.0,6.6,31.033333333333335,46.43333333333334,0.16111707841031148,False
C1391,Nikita Verma Industries,Logistics,India,Chennai,12.0,2023-11-11,Paid Ads,68.6,6.0,Starter,Active,2.142857142857143,251.6357142857143,5.0,5.2,34.733333333333334,11.433333333333332,0.14395393474088292,False
C1392,Ananya Rao Industries,Media,Uae,Dubai,400.0,2023-04-08,Outbound,64.68,5.0,Starter,Active,18.571428571428573,229.2047619047619,2.0,4.5,41.96666666666667,12.936000000000002,0.04765687053216838,False
C1393,Sneha Bose Technologies,Manufacturing,Uae,Dubai,35.0,2023-10-06,Outbound,278.6,6.0,Growth,Active,22.333333333333332,259.84666666666664,3.0,6.333333333333333,35.93333333333333,46.43333333333334,0.08348794063079779,False
C1394,Sai Menon Group,Retail,Singapore,Singapore,12.0,2023-05-07,Partner,278.6,6.0,Growth,Active,13.45,228.26500000000001,3.0,4.0,41.0,46.43333333333334,0.07317073170731707,False
C1395,Deepak Patel Labs,Education,Singapore,Singapore,12.0,2024-11-05,Paid Ads,3177.88,15.0,Enterprise,Active,12.0,257.7,5.0,5.6,22.733333333333334,211.85866666666666,0.21994134897360704,True
C1396,Sai Joshi Systems,Finance,India,Bengaluru,80.0,2023-12-18,Events,326.36,9.0,Growth,Churned,9.571428571428571,177.64285714285714,3.0,6.333333333333333,33.5,36.26222222222222,0.08955223880597014,False
